64;188.20
128;242.40
256;707.40
512;4120.40
1024;29779.10
1500;93396.10
2000;241111.00
2048;257791.10
2500;503028.40
3000;901575.30
3500;1466232.00
4000;2185808.60
4096;2334455.10
