1;1056.90956116
20;1459.83695984
80;1822.94845581
45;1672.02949524
65;1772.8805542
90;1874.92370605
25;1471.04263306
35;1503.94439697
15;1410.00747681
85;1867.05589294
5;1373.05259705
30;1495.83816528
50;1664.16168213
10;1394.03343201
75;1816.98799133
95;1961.94648743
70;1805.06706238
60;1739.02511597
55;1697.06344604
40;1580.95359802
1;1049.99542236
20;1430.98831177
80;1848.93608093
45;1652.00233459
65;1791.95404053
90;1916.17012024
25;1473.90365601
35;1553.05862427
15;1414.06059265
85;1882.07626343
5;1383.06617737
30;1482.96356201
50;2121.925354
10;1389.02664185
75;1843.92929077
95;2008.91494751
70;1811.98120117
60;1734.01832581
55;1691.10298157
40;1607.89489746
1;1092.19551086
20;1439.09454346
80;1816.98799133
45;1634.12094116
65;1781.94046021
90;1871.82426453
25;1477.00309753
35;1497.03025818
15;1410.00747681
85;1845.8366394
5;1364.94636536
30;1507.99751282
50;2074.0032196
10;1407.86170959
75;1808.16650391
95;1981.97364807
70;1801.96762085
60;1731.87255859
55;1694.91767883
40;1567.84057617
1;1047.13439941
20;1440.04821777
80;1827.95524597
45;1647.94921875
65;1775.02632141
90;1875.16212463
25;1467.94319153
35;1527.07099915
15;1412.86849976
85;1858.94966125
5;1378.05938721
30;1474.85733032
50;1662.96958923
10;1389.98031616
75;1795.05348206
95;1992.94090271
70;1827.00157166
60;1731.87255859
55;1698.97079468
40;1588.1061554
1;1044.03495789
20;1441.00189209
80;1850.12817383
45;1636.02828979
65;1771.21162415
90;1883.02993774
25;1480.10253906
35;1536.13090515
15;1409.05380249
85;1848.93608093
5;1371.14524841
30;1475.0957489
50;1668.21479797
10;1379.96673584
75;1812.93487549
95;1972.19848633
70;1801.96762085
60;1735.92567444
55;1708.984375
40;1577.13890076
1;1050.94909668
20;1450.0617981
80;1823.90213013
45;1637.93563843
65;1811.02752686
90;1877.06947327
25;1464.12849426
35;1506.09016418
15;1415.01426697
85;1865.86380005
5;1374.95994568
30;1474.14207458
50;1675.12893677
10;1382.11250305
75;1808.16650391
95;1965.04592896
70;1807.92808533
60;1727.10418701
55;1688.00354004
40;1573.08578491
1;1076.9367218
20;1441.00189209
80;1820.08743286
45;1632.92884827
65;1772.8805542
90;1871.10900879
25;1476.04942322
35;1538.9919281
15;1413.10691833
85;1882.07626343
5;1366.85371399
30;1480.10253906
50;1657.00912476
10;1387.11929321
75;1791.00036621
95;1968.86062622
70;1828.90892029
60;1731.87255859
55;1678.94363403
40;1570.9400177
1;1058.81690979
20;1435.99510193
80;1853.94287109
45;1695.87135315
65;1812.93487549
90;1875.16212463
25;1471.99630737
35;1542.09136963
15;1407.86170959
85;1859.90333557
5;1376.86729431
30;1472.94998169
50;1663.92326355
10;1374.00627136
75;1813.8885498
95;1971.96006775
70;1801.96762085
60;1760.00595093
55;1700.87814331
40;1574.03945923
1;1081.94351196
20;1439.09454346
80;1815.0806427
45;1669.88372803
65;1763.10539246
90;1866.10221863
25;1449.10812378
35;1513.00430298
15;1435.04142761
85;1873.97003174
5;1363.99269104
30;1473.18840027
50;1677.0362854
10;1377.10571289
75;1778.12576294
95;1956.93969727
70;1791.00036621
60;1718.99795532
55;1668.93005371
40;1569.03266907
1;1044.03495789
20;1429.08096313
80;1825.80947876
45;1636.98196411
65;1794.09980774
90;1870.87059021
25;1456.02226257
35;1517.05741882
15;1415.01426697
85;1868.00956726
5;1366.85371399
30;1482.96356201
50;1972.91374207
10;1378.05938721
75;1802.92129517
95;1968.14537048
70;1811.02752686
60;1722.09739685
55;1693.0103302
40;1582.14569092
