64;250.00
128;366.00
256;824.00
512;4161.00
1024;27903.00
1500;85797.00
2000;162165.00
2048;173376.00
2500;317313.00
3000;554505.00
3500;886318.00
4000;1328359.00
4096;1495849.00
64;228.00
128;351.00
256;835.00
512;4153.00
1024;27900.00
1500;85793.00
2000;169931.00
2048;175032.00
2500;316049.00
3000;553781.00
3500;883759.00
4000;1360464.00
4096;1497364.00
64;267.00
128;341.00
256;824.00
512;4151.00
1024;27917.00
1500;85970.00
2000;161556.00
2048;172494.00
2500;315375.00
3000;552957.00
3500;882725.00
4000;1345814.00
4096;1499157.00
64;255.00
128;338.00
256;814.00
512;4154.00
1024;27891.00
1500;79901.00
2000;161314.00
2048;172793.00
2500;316461.00
3000;553314.00
3500;886501.00
4000;1343296.00
4096;1493376.00
64;228.00
128;337.00
256;817.00
512;4149.00
1024;27892.00
1500;72447.00
2000;161559.00
2048;173018.00
2500;316549.00
3000;553361.00
3500;884370.00
4000;1336830.00
4096;1497196.00
64;234.00
128;334.00
256;814.00
512;4160.00
1024;27890.00
1500;85975.00
2000;160298.00
2048;175516.00
2500;314668.00
3000;552543.00
3500;880449.00
4000;1344552.00
4096;1497707.00
64;253.00
128;339.00
256;811.00
512;4154.00
1024;27923.00
1500;85956.00
2000;162531.00
2048;173075.00
2500;316978.00
3000;552077.00
3500;881596.00
4000;1356963.00
4096;1499371.00
64;227.00
128;340.00
256;812.00
512;4158.00
1024;27899.00
1500;85931.00
2000;160479.00
2048;176153.00
2500;312747.00
3000;552387.00
3500;881440.00
4000;1358766.00
4096;1496704.00
64;226.00
128;336.00
256;806.00
512;4151.00
1024;27902.00
1500;85978.00
2000;175124.00
2048;172379.00
2500;317304.00
3000;546865.00
3500;881501.00
4000;1354765.00
4096;1494975.00
64;229.00
128;339.00
256;809.00
512;4162.00
1024;27898.00
1500;79228.00
2000;160927.00
2048;172577.00
2500;315424.00
3000;550898.00
3500;881030.00
4000;1378690.00
4096;1498031.00
