64;227.00
128;337.00
256;827.00
512;4153.00
1024;27897.00
1500;85806.00
2000;166922.00
2048;173910.00
2500;317502.00
3000;554277.00
3500;885787.00
4000;1389580.00
4096;1500800.00
64;262.00
128;337.00
256;830.00
512;4149.00
1024;27902.00
1500;85552.00
2000;163448.00
2048;176205.00
2500;319935.00
3000;553072.00
3500;885243.00
4000;1355560.00
4096;1499470.00
64;228.00
128;344.00
256;825.00
512;4152.00
1024;27899.00
1500;85787.00
2000;161173.00
2048;181704.00
2500;316562.00
3000;552734.00
3500;885922.00
4000;1393610.00
4096;1498704.00
64;232.00
128;337.00
256;825.00
512;4152.00
1024;27898.00
1500;85605.00
2000;161039.00
2048;174251.00
2500;316997.00
3000;551754.00
3500;884356.00
4000;1345005.00
4096;1499818.00
64;227.00
128;352.00
256;825.00
512;4152.00
1024;27897.00
1500;77984.00
2000;175273.00
2048;182177.00
2500;316360.00
3000;553671.00
3500;882706.00
4000;1354522.00
4096;1501332.00
64;227.00
128;334.00
256;820.00
512;4152.00
1024;27900.00
1500;83714.00
2000;160899.00
2048;173353.00
2500;316670.00
3000;552725.00
3500;883982.00
4000;1392372.00
4096;1500569.00
64;242.00
128;337.00
256;816.00
512;4157.00
1024;27897.00
1500;85960.00
2000;160872.00
2048;172804.00
2500;316913.00
3000;552253.00
3500;882380.00
4000;1392587.00
4096;1493877.00
64;225.00
128;335.00
256;813.00
512;4157.00
1024;27926.00
1500;80062.00
2000;160586.00
2048;180231.00
2500;316610.00
3000;552603.00
3500;882375.00
4000;1380019.00
4096;1502545.00
64;231.00
128;336.00
256;821.00
512;4151.00
1024;27890.00
1500;85953.00
2000;161459.00
2048;173168.00
2500;316406.00
3000;552753.00
3500;884038.00
4000;1354272.00
4096;1500628.00
64;231.00
128;337.00
256;824.00
512;4148.00
1024;27909.00
1500;85826.00
2000;174362.00
2048;172725.00
2500;317470.00
3000;551816.00
3500;883002.00
4000;1389552.00
4096;1498310.00
