2500;807989.120483
512;6451.84516907
2000;331130.027771
4096;2563642.02499
4000;2552285.1944
3000;1029906.03447
3500;1631093.97888
64;1090.04974365
256;1690.86456299
1024;41746.8547821
128;1045.94230652
1500;176568.984985
2048;399389.982224
2500;845234.870911
512;6390.09475708
2000;349040.985107
4096;2622023.10562
4000;2400445.93811
3000;1105870.96214
3500;1711080.07431
64;1188.03977966
256;1684.18884277
1024;43731.9278717
128;1070.97625732
1500;128007.888794
2048;345439.910889
2500;793123.006821
512;6451.12991333
2000;361086.130142
4096;2627545.11833
4000;2419854.87938
3000;1072139.02473
3500;1617737.05482
64;1239.06135559
256;1847.98240662
1024;41908.9794159
128;1068.11523438
1500;126124.1436
2048;379822.015762
2500;842915.058136
512;6485.93902588
2000;322897.911072
4096;2596471.07124
4000;2420093.05954
3000;1021728.03879
3500;1639307.97577
64;1104.11643982
256;1757.14492798
1024;47581.911087
128;1053.09486389
1500;144466.876984
2048;328461.885452
2500;810595.035553
512;6413.22135925
2000;383176.088333
4096;2528312.92152
4000;2438549.04175
3000;1071496.9635
3500;3362268.92471
64;5619.04907227
256;5769.01435852
1024;91753.9596558
128;5167.00744629
1500;272532.224655
2048;680756.807327
2500;1436611.17554
512;13663.7687683
2000;640321.016312
4096;2759707.9277
4000;3230237.96082
3000;1872972.96524
3500;1639429.80766
64;1121.99783325
256;1704.93125916
1024;42144.0601349
128;1091.95709229
1500;177498.102188
2048;375599.861145
2500;831399.202347
512;6397.96257019
2000;374805.927277
4096;2570381.87981
4000;2407494.06815
3000;1031929.01611
3500;1618304.96788
64;1070.97625732
256;1613.1401062
1024;41738.986969
128;1000.16593933
1500;176817.893982
2048;365115.16571
2500;835144.996643
512;6389.8563385
2000;362764.120102
4096;2578118.08586
4000;2408273.93532
3000;1061581.1348
3500;1658778.90587
64;1080.98983765
256;1628.87573242
1024;41663.8851166
128;1021.14677429
1500;163359.880447
2048;368592.023849
2500;838710.069656
512;6399.86991882
2000;357114.79187
4096;2595033.88405
4000;2543828.96423
3000;2194569.11087
3500;1700044.15512
64;1060.00900269
256;1640.79666138
1024;42098.9990234
128;1084.80453491
1500;195073.843002
2048;376387.119293
2500;960377.931595
512;8152.96173096
2000;383044.958115
4096;2597710.84785
4000;2499352.93198
3000;1049005.03159
3500;1615278.0056
64;1093.14918518
256;1672.98316956
1024;41750.9078979
128;1067.16156006
1500;176944.01741
2048;355624.914169
