64;204.00
128;565.00
256;829.00
512;4160.00
1024;27917.00
1500;85962.00
2000;163188.00
2048;354309.00
2500;321032.00
3000;562862.00
3500;897957.00
4000;1337528.00
4096;1530050.00
64;178.00
128;452.00
256;647.00
512;4226.00
1024;28836.00
1500;85731.00
2000;162982.00
2048;177921.00
2500;331371.00
3000;554274.00
3500;936878.00
4000;1348845.00
4096;1493272.00
64;215.00
128;570.00
256;828.00
512;4165.00
1024;27902.00
1500;85809.00
2000;169854.00
2048;173268.00
2500;316556.00
3000;553779.00
3500;884267.00
4000;1337322.00
4096;1522847.00
64;190.00
128;436.00
256;620.00
512;4284.00
1024;27907.00
1500;77862.00
2000;225585.00
2048;175438.00
2500;318179.00
3000;560816.00
3500;936110.00
4000;1327061.00
4096;1522088.00
64;192.00
128;435.00
256;607.00
512;4309.00
1024;28326.00
1500;85816.00
2000;160969.00
2048;172945.00
2500;316988.00
3000;552719.00
3500;886427.00
4000;1326609.00
4096;1499215.00
64;213.00
128;571.00
256;825.00
512;4161.00
1024;27906.00
1500;83493.00
2000;173878.00
2048;180392.00
2500;316194.00
3000;552743.00
3500;884601.00
4000;1326057.00
4096;1497206.00
64;192.00
128;442.00
256;639.00
512;4305.00
1024;28195.00
1500;86874.00
2000;161157.00
2048;173230.00
2500;316789.00
3000;552712.00
3500;887170.00
4000;1341692.00
4096;1491328.00
64;206.00
128;572.00
256;829.00
512;4156.00
1024;27909.00
1500;72463.00
2000;161381.00
2048;173509.00
2500;315378.00
3000;553191.00
3500;909370.00
4000;1324275.00
4096;1491549.00
64;207.00
128;587.00
256;822.00
512;4161.00
1024;27895.00
1500;77387.00
2000;160671.00
2048;172162.00
2500;317055.00
3000;551651.00
3500;883001.00
4000;1348088.00
4096;1484212.00
64;224.00
128;573.00
256;820.00
512;4155.00
1024;27894.00
1500;85971.00
2000;169753.00
2048;171276.00
2500;317162.00
3000;550979.00
3500;880601.00
4000;1319874.00
4096;1502643.00
