64;208.00
128;484.00
256;538.00
512;2534.00
1024;18165.00
1500;56841.00
2000;130671.00
2048;129584.00
2500;226348.00
3000;402740.00
3500;657441.00
4000;939977.00
4096;983267.00
64;214.00
128;371.00
256;403.00
512;1802.00
1024;21485.00
1500;56919.00
2000;113488.00
2048;130844.00
2500;226311.00
3000;403045.00
3500;664814.00
4000;928717.00
4096;971167.00
64;182.00
128;368.00
256;422.00
512;1822.00
1024;18369.00
1500;55950.00
2000;118463.00
2048;116241.00
2500;226093.00
3000;403433.00
3500;654194.00
4000;939793.00
4096;973026.00
64;198.00
128;407.00
256;520.00
512;2548.00
1024;18661.00
1500;56814.00
2000;113535.00
2048;138765.00
2500;226252.00
3000;402703.00
3500;664723.00
4000;929147.00
4096;990097.00
64;183.00
128;372.00
256;401.00
512;1828.00
1024;18175.00
1500;56819.00
2000;123142.00
2048;118483.00
2500;231950.00
3000;416593.00
3500;669450.00
4000;952103.00
4096;990672.00
64;184.00
128;379.00
256;404.00
512;1879.00
1024;14995.00
1500;52430.00
2000;109864.00
2048;120440.00
2500;233451.00
3000;416970.00
3500;680141.00
4000;967007.00
4096;990526.00
64;235.00
128;372.00
256;401.00
512;1850.00
1024;18592.00
1500;51683.00
2000;110713.00
2048;119808.00
2500;232191.00
3000;414761.00
3500;673243.00
4000;956719.00
4096;984464.00
64;189.00
128;378.00
256;407.00
512;1827.00
1024;18556.00
1500;47432.00
2000;114300.00
2048;129151.00
2500;226425.00
3000;421221.00
3500;673277.00
4000;949181.00
4096;1152869.00
64;177.00
128;379.00
256;407.00
512;1837.00
1024;18194.00
1500;56781.00
2000;135150.00
2048;116128.00
2500;226307.00
3000;403631.00
3500;653352.00
4000;1913968.00
4096;1992462.00
64;3260.00
128;4876.00
256;4779.00
512;4346.00
1024;31486.00
1500;90671.00
2000;193346.00
2048;124699.00
2500;227046.00
3000;414403.00
3500;655370.00
4000;983910.00
4096;1453528.00
