64;199.60
128;244.60
256;634.70
512;3788.20
1024;3023458.20
1500;67738.50
2000;159337.70
2048;172645.40
2500;317420.60
3000;559292.80
3500;910455.90
4000;1315843.60
4096;1422407.70
