1;595.00
5;730.00
10;826.00
15;1063.00
20;1192.00
25;1347.00
30;1446.00
35;1626.00
40;1792.00
45;1204.00
50;1535.00
55;1136.00
60;903.00
65;1200.00
70;929.00
75;1362.00
80;1249.00
85;1272.00
90;1333.00
95;1363.00
1;599.00
5;693.00
10;720.00
15;702.00
20;917.00
25;1050.00
30;819.00
35;1553.00
40;1463.00
45;1214.00
50;1120.00
55;1465.00
60;4282.00
65;1732.00
70;1727.00
75;1016.00
80;1029.00
85;1518.00
90;1424.00
95;1423.00
1;195.00
5;323.00
10;488.00
15;635.00
20;790.00
25;949.00
30;1102.00
35;1255.00
40;1422.00
45;1212.00
50;1114.00
55;1145.00
60;1159.00
65;1159.00
70;1148.00
75;1420.00
80;1413.00
85;1438.00
90;1428.00
95;1448.00
1;193.00
5;329.00
10;485.00
15;639.00
20;792.00
25;955.00
30;1106.00
35;1254.00
40;1414.00
45;1212.00
50;1117.00
55;1142.00
60;1138.00
65;1157.00
70;1146.00
75;1414.00
80;1817.00
85;1414.00
90;1425.00
95;1425.00
1;187.00
5;324.00
10;477.00
15;637.00
20;790.00
25;945.00
30;1409.00
35;1579.00
40;1766.00
45;1207.00
50;1116.00
55;1146.00
60;1132.00
65;1149.00
70;1137.00
75;1397.00
80;1413.00
85;1417.00
90;1415.00
95;1424.00
1;492.00
5;650.00
10;484.00
15;633.00
20;787.00
25;948.00
30;1098.00
35;1259.00
40;1407.00
45;1206.00
50;1128.00
55;1142.00
60;1139.00
65;4650.00
70;860.00
75;4183.00
80;1030.00
85;1028.00
90;1717.00
95;1726.00
1;497.00
5;636.00
10;821.00
15;947.00
20;1094.00
25;1241.00
30;1410.00
35;1619.00
40;1711.00
45;1508.00
50;1420.00
55;1451.00
60;1438.00
65;1451.00
70;1441.00
75;1700.00
80;1718.00
85;1724.00
90;1720.00
95;1542.00
1;369.00
5;1265.00
10;4141.00
15;671.00
20;587.00
25;944.00
30;1120.00
35;1656.00
40;1414.00
45;1206.00
50;1450.00
55;1173.00
60;1168.00
65;954.00
70;3369.00
75;1022.00
80;1019.00
85;3789.00
90;4497.00
95;4510.00
1;3623.00
5;3738.00
10;3868.00
15;3276.00
20;3321.00
25;3455.00
30;3567.00
35;3680.00
40;3759.00
45;3646.00
50;3580.00
55;3631.00
60;832.00
65;1156.00
70;1139.00
75;1483.00
80;1523.00
85;1422.00
90;1413.00
95;1424.00
1;191.00
5;325.00
10;497.00
15;639.00
20;786.00
25;967.00
30;1093.00
35;1256.00
40;1423.00
45;1241.00
50;1127.00
55;1148.00
60;1148.00
65;1154.00
70;1149.00
75;1402.00
80;1415.00
85;1437.00
90;1469.00
95;1420.00
