64;369.90
128;740.80
256;3701.40
512;20384.60
1024;137687.00
1500;401171.80
2000;962013.00
2048;1030484.80
2500;1881628.40
3000;3270565.60
3500;5239955.70
4000;7882468.90
4096;8397710.40
