64;373.60
128;639.20
256;2698.50
512;15926.10
1024;108970.90
1500;338813.50
2000;806977.20
2048;867061.60
2500;1576402.80
3000;2721429.20
3500;4379477.50
4000;6695779.80
4096;7186185.90
