64;127.60
128;214.60
256;778.30
512;4540.80
1024;27853.30
1500;62611.60
2000;215881.80
2048;204006.90
2500;769308.40
3000;1629624.00
3500;3023128.80
4000;3589019.50
4096;4217969.30
