64;225.00
128;336.00
256;816.00
512;4157.00
1024;27902.00
1500;72492.00
2000;168109.00
2048;172146.00
2500;317970.00
3000;553136.00
3500;882366.00
4000;1323796.00
4096;1494721.00
64;241.00
128;342.00
256;824.00
512;4160.00
1024;27901.00
1500;85984.00
2000;160373.00
2048;178491.00
2500;316756.00
3000;552026.00
3500;886043.00
4000;1324781.00
4096;1481276.00
64;230.00
128;350.00
256;828.00
512;4156.00
1024;27900.00
1500;82519.00
2000;160700.00
2048;172301.00
2500;316609.00
3000;551529.00
3500;880953.00
4000;1343909.00
4096;1494464.00
64;226.00
128;336.00
256;820.00
512;4159.00
1024;27910.00
1500;85811.00
2000;170914.00
2048;172259.00
2500;315537.00
3000;550309.00
3500;881280.00
4000;1349093.00
4096;1495275.00
64;224.00
128;340.00
256;828.00
512;4153.00
1024;27893.00
1500;85971.00
2000;160585.00
2048;171827.00
2500;316707.00
3000;553157.00
3500;880474.00
4000;1320956.00
4096;1493701.00
64;226.00
128;339.00
256;807.00
512;4153.00
1024;27898.00
1500;73120.00
2000;170267.00
2048;180785.00
2500;315787.00
3000;548454.00
3500;880023.00
4000;1329838.00
4096;1490081.00
64;242.00
128;339.00
256;832.00
512;4156.00
1024;27900.00
1500;85976.00
2000;161702.00
2048;172203.00
2500;312974.00
3000;550934.00
3500;881426.00
4000;1379287.00
4096;1496648.00
64;231.00
128;336.00
256;818.00
512;4161.00
1024;27892.00
1500;78597.00
2000;168783.00
2048;172293.00
2500;315676.00
3000;551023.00
3500;880916.00
4000;1325888.00
4096;1496269.00
64;228.00
128;336.00
256;816.00
512;4160.00
1024;27901.00
1500;85979.00
2000;160834.00
2048;172037.00
2500;317217.00
3000;551869.00
3500;880072.00
4000;1338535.00
4096;1492739.00
64;226.00
128;334.00
256;810.00
512;4148.00
1024;27899.00
1500;85982.00
2000;172028.00
2048;171323.00
2500;316390.00
3000;551440.00
3500;880597.00
4000;1349675.00
4096;1493909.00
