4096;641630.887985
2048;81424.9515533
1500;32814.0258789
2500;147339.105606
1024;10824.9187469
3500;1083232.87964
3000;252789.974213
64;1029.96826172
2000;76552.8678894
512;2246.85668945
128;1165.86685181
4000;596436.023712
256;1216.88842773
4096;641152.858734
2048;81594.9440002
1500;32887.9356384
2500;148042.917252
1024;10781.0497284
3500;401447.057724
3000;724153.995514
64;30570.0302124
2000;80034.9712372
512;2320.05119324
128;1010.89477539
4000;616523.02742
256;1219.98786926
4096;645686.864853
2048;81604.9575806
1500;32798.7670898
2500;147259.950638
1024;10786.0565186
3500;402811.050415
3000;253459.215164
64;1074.07569885
2000;76536.8938446
512;2268.07594299
128;1075.02937317
4000;597765.922546
256;1253.12805176
4096;645813.941956
2048;81506.9675446
1500;32799.0055084
2500;450079.917908
1024;11358.9763641
3500;404006.004333
3000;253270.149231
64;998.020172119
2000;76493.024826
512;2223.01483154
128;1010.17951965
4000;598765.134811
256;1230.00144958
4096;646060.943604
2048;82161.9033813
1500;32698.8697052
2500;167688.846588
1024;10909.0805054
3500;403429.985046
3000;253466.844559
64;1083.13560486
2000;77115.0588989
512;2316.95175171
128;1089.81132507
4000;599183.082581
256;1286.02981567
4096;646442.890167
2048;82147.8366852
1500;33340.9309387
2500;147681.951523
1024;11017.0841217
3500;403819.084167
3000;253837.108612
64;983.953475952
2000;76494.9321747
512;2247.09510803
128;1010.89477539
4000;601210.11734
256;1194.95391846
4096;1681102.9911
2048;81963.0622864
1500;32458.0669403
2500;164868.116379
1024;10679.0065765
3500;406008.005142
3000;253607.988358
64;893.831253052
2000;77162.9810333
512;2192.02041626
128;930.070877075
4000;601452.112198
256;1060.962677
4096;646260.976791
2048;81961.1549377
1500;33210.9928131
2500;148249.864578
1024;10694.026947
3500;404713.869095
3000;255043.983459
64;910.997390747
2000;76679.9449921
512;2149.82032776
128;931.024551392
4000;601693.868637
256;1072.88360596
4096;647330.0457
2048;81863.8801575
1500;32516.002655
2500;159730.911255
1024;10748.8632202
3500;403676.986694
3000;253528.833389
64;872.850418091
2000;76791.0480499
512;2202.03399658
128;943.899154663
4000;611047.029495
256;1083.13560486
4096;646808.14743
2048;81941.1277771
1500;33345.9377289
2500;168490.171432
1024;10682.1060181
3500;403431.892395
3000;253964.90097
64;857.830047607
2000;76327.085495
512;2137.8993988
128;898.838043213
4000;1454595.80421
256;30671.1196899
