1;501.00
5;779.00
10;750.00
15;750.00
20;747.00
25;804.00
30;864.00
35;872.00
40;871.00
45;881.00
50;1113.00
55;1139.00
60;1133.00
65;1150.00
70;1139.00
75;1421.00
80;1411.00
85;1414.00
90;1414.00
95;1423.00
1;502.00
5;780.00
10;752.00
15;768.00
20;746.00
25;800.00
30;858.00
35;881.00
40;909.00
45;903.00
50;1114.00
55;1142.00
60;1133.00
65;1153.00
70;1135.00
75;1405.00
80;1409.00
85;1411.00
90;1413.00
95;1424.00
1;507.00
5;775.00
10;751.00
15;756.00
20;751.00
25;800.00
30;862.00
35;870.00
40;869.00
45;881.00
50;1112.00
55;1141.00
60;1152.00
65;1151.00
70;1133.00
75;1405.00
80;1409.00
85;1424.00
90;1415.00
95;1419.00
1;499.00
5;778.00
10;756.00
15;754.00
20;749.00
25;798.00
30;858.00
35;866.00
40;872.00
45;886.00
50;1112.00
55;1136.00
60;1130.00
65;1153.00
70;1140.00
75;1402.00
80;1409.00
85;1420.00
90;1416.00
95;1421.00
1;506.00
5;778.00
10;757.00
15;749.00
20;745.00
25;799.00
30;859.00
35;867.00
40;880.00
45;872.00
50;1113.00
55;1135.00
60;1134.00
65;1159.00
70;1137.00
75;1409.00
80;1408.00
85;1412.00
90;1419.00
95;1453.00
1;500.00
5;778.00
10;753.00
15;752.00
20;745.00
25;796.00
30;863.00
35;874.00
40;869.00
45;879.00
50;1111.00
55;1141.00
60;1157.00
65;1151.00
70;1136.00
75;1402.00
80;1412.00
85;1414.00
90;1415.00
95;1431.00
1;500.00
5;774.00
10;760.00
15;751.00
20;746.00
25;797.00
30;870.00
35;869.00
40;880.00
45;878.00
50;1112.00
55;1136.00
60;1128.00
65;1156.00
70;1133.00
75;1403.00
80;1425.00
85;1415.00
90;1413.00
95;1421.00
1;498.00
5;774.00
10;755.00
15;761.00
20;749.00
25;800.00
30;860.00
35;870.00
40;872.00
45;880.00
50;1111.00
55;1143.00
60;1134.00
65;1148.00
70;1135.00
75;1415.00
80;1409.00
85;1416.00
90;1411.00
95;1420.00
1;502.00
5;780.00
10;751.00
15;750.00
20;749.00
25;797.00
30;859.00
35;874.00
40;869.00
45;880.00
50;1112.00
55;1136.00
60;1133.00
65;1148.00
70;1138.00
75;1403.00
80;1412.00
85;1415.00
90;1415.00
95;1425.00
1;501.00
5;776.00
10;752.00
15;752.00
20;746.00
25;806.00
30;861.00
35;871.00
40;870.00
45;890.00
50;1116.00
55;1136.00
60;1134.00
65;1150.00
70;1136.00
75;1427.00
80;1411.00
85;1419.00
90;1413.00
95;1421.00
